1958
11914072847/2955821 1645566648/2955821 4757/1 938/1
419391836176/88215559 489979831121/88215559 154257674020/32421556 179644991456/32421556
477268150408/100486858 557688974450/100486858 154257674020/32421556 179644991456/32421556
180158599434/38716371 252526205160/38716371 95696255996/20099606 128433045160/20099606
46774778580/9860868 62617014112/9860868 95696255996/20099606 128433045160/20099606
89983410786/19066617 85560981153/19066617 145210694696/30424106 134179998738/30424106
137074271985/31766665 140682548125/31766665 145210694696/30424106 134179998738/30424106
142186656702/30119055 196526916114/30119055 56146135088/11762162 75486092136/11762162
95696255996/20099606 128433045160/20099606 56146135088/11762162 75486092136/11762162
47264228200/10201748 52933242262/10201748 34691230790/7258609 38955172866/7258609
97800904080/20767061 108518694044/20767061 34691230790/7258609 38955172866/7258609
166546371940/36763163 82256335654/36763163 83013276756/17342727 35386827654/17342727
66603984048/15759450 27550530252/15759450 83013276756/17342727 35386827654/17342727
145210694696/30424106 134179998738/30424106 130365010452/27231096 119528911536/27231096
89245924549/21064243 89957616713/21064243 130365010452/27231096 119528911536/27231096
154257674020/32421556 179644991456/32421556 178937523829/37306804 201502137557/37306804
34691230790/7258609 38955172866/7258609 178937523829/37306804 201502137557/37306804
178937523829/37306804 201502137557/37306804 157973276814/32916537 177451463365/32916537
34691230790/7258609 38955172866/7258609 157973276814/32916537 177451463365/32916537
13336795584/2875404 24233489112/2875404 20058792363/4175661 33471047460/4175661
63999663399/14266913 110948815271/14266913 20058792363/4175661 33471047460/4175661
95696255996/20099606 128433045160/20099606 30266196614/6295756 39870214010/6295756
46774778580/9860868 62617014112/9860868 30266196614/6295756 39870214010/6295756
56146135088/11762162 75486092136/11762162 26514246242/5505184 34850550034/5505184
30266196614/6295756 39870214010/6295756 26514246242/5505184 34850550034/5505184
109005838644/23132243 156936592486/23132243 71410485013/14823831 97945870422/14823831
135161348010/29065345 195358778895/29065345 71410485013/14823831 97945870422/14823831
83013276756/17342727 35386827654/17342727 145658617496/30233523 60965974877/30233523
81140710278/18645973 26386009559/18645973 145658617496/30233523 60965974877/30233523
75511404656/16167233 107144950572/16167233 261154356438/54176997 353707716720/54176997
142186656702/30119055 196526916114/30119055 261154356438/54176997 353707716720/54176997
261154356438/54176997 353707716720/54176997 206624618064/42849108 279701395536/42849108
56146135088/11762162 75486092136/11762162 206624618064/42849108 279701395536/42849108
261154356438/54176997 353707716720/54176997 194890505964/40411122 263837346072/40411122
206624618064/42849108 279701395536/42849108 194890505964/40411122 263837346072/40411122
26514246242/5505184 34850550034/5505184 17915298750/3711674 23417207590/3711674
30266196614/6295756 39870214010/6295756 17915298750/3711674 23417207590/3711674
154257674020/32421556 179644991456/32421556 252685631562/52336620 286034461818/52336620
178937523829/37306804 201502137557/37306804 252685631562/52336620 286034461818/52336620
26834289685/6164375 18198505115/6164375 68624035872/14211624 42971384064/14211624
66227967032/14876808 36150628536/14876808 68624035872/14211624 42971384064/14211624
157973276814/32916537 177451463365/32916537 201566366308/41741485 220526286111/41741485
97800904080/20767061 108518694044/20767061 201566366308/41741485 220526286111/41741485
71410485013/14823831 97945870422/14823831 96200855516/19875032 130549759504/19875032
194890505964/40411122 263837346072/40411122 96200855516/19875032 130549759504/19875032
13336795584/2875404 24233489112/2875404 81500886288/16823856 135369886692/16823856
20058792363/4175661 33471047460/4175661 81500886288/16823856 135369886692/16823856
252685631562/52336620 286034461818/52336620 193174622692/39869534 217164605082/39869534
157973276814/32916537 177451463365/32916537 193174622692/39869534 217164605082/39869534
71410485013/14823831 97945870422/14823831 143603019682/29620234 195086317488/29620234
96200855516/19875032 130549759504/19875032 143603019682/29620234 195086317488/29620234
130365010452/27231096 119528911536/27231096 262100101709/53922767 230985630137/53922767
105162592581/26450591 92699072289/26450591 262100101709/53922767 230985630137/53922767
96200855516/19875032 130549759504/19875032 223828218534/46027359 300574391886/46027359
194890505964/40411122 263837346072/40411122 223828218534/46027359 300574391886/46027359
145210694696/30424106 134179998738/30424106 25510972636/5241862 23098605342/5241862
130365010452/27231096 119528911536/27231096 25510972636/5241862 23098605342/5241862
83013276756/17342727 35386827654/17342727 51504741159/10575771 22039468371/10575771
145658617496/30233523 60965974877/30233523 51504741159/10575771 22039468371/10575771
4736/1 7281/1 83096361804/17029140 121780960830/17029140
110824641840/23765115 168737050020/23765115 83096361804/17029140 121780960830/17029140
66227967032/14876808 36150628536/14876808 117906822338/24113554 67903107614/24113554
166546371940/36763163 82256335654/36763163 117906822338/24113554 67903107614/24113554
110824641840/23765115 168737050020/23765115 157850360760/32272595 224806348700/32272595
109005838644/23132243 156936592486/23132243 157850360760/32272595 224806348700/32272595
223828218534/46027359 300574391886/46027359 108394955162/22158794 143628717028/22158794
206624618064/42849108 279701395536/42849108 108394955162/22158794 143628717028/22158794
89983410786/19066617 85560981153/19066617 55159904430/11266227 49716505407/11266227
25510972636/5241862 23098605342/5241862 55159904430/11266227 49716505407/11266227
55159904430/11266227 49716505407/11266227 43832648742/8917023 39276031515/8917023
25510972636/5241862 23098605342/5241862 43832648742/8917023 39276031515/8917023
51504741159/10575771 22039468371/10575771 4920/1 2110/1
143603019682/29620234 195086317488/29620234 189449276916/38454957 251215880121/38454957
223828218534/46027359 300574391886/46027359 189449276916/38454957 251215880121/38454957
39488410031/9396919 28785945370/9396919 99757548044/20181784 64653730876/20181784
68624035872/14211624 42971384064/14211624 99757548044/20181784 64653730876/20181784
193174622692/39869534 217164605082/39869534 200329052424/40510246 216291887662/40510246
201566366308/41741485 220526286111/41741485 200329052424/40510246 216291887662/40510246
43832648742/8917023 39276031515/8917023 161654677512/32517363 142461138750/32517363
262100101709/53922767 230985630137/53922767 161654677512/32517363 142461138750/32517363
262100101709/53922767 230985630137/53922767 344497543417/69242857 285163926451/69242857
145582820214/36588694 127576817936/36588694 344497543417/69242857 285163926451/69242857
419391836176/88215559 489979831121/88215559 133368469934/26774183 154613811538/26774183
252685631562/52336620 286034461818/52336620 133368469934/26774183 154613811538/26774183
83096361804/17029140 121780960830/17029140 99858038868/20041896 141466286446/20041896
157850360760/32272595 224806348700/32272595 99858038868/20041896 141466286446/20041896
157850360760/32272595 224806348700/32272595 168152775920/33695150 232743552920/33695150
143603019682/29620234 195086317488/29620234 168152775920/33695150 232743552920/33695150
43832648742/8917023 39276031515/8917023 133196177209/26668661 117381035065/26668661
161654677512/32517363 142461138750/32517363 133196177209/26668661 117381035065/26668661
57957203394/14416473 47184928188/14416473 68722876728/13732656 45321207576/13732656
99757548044/20181784 64653730876/20181784 68722876728/13732656 45321207576/13732656
262346413272/58567836 527843284560/58567836 82344623339/16435133 134293257395/16435133
81500886288/16823856 135369886692/16823856 82344623339/16435133 134293257395/16435133
108394955162/22158794 143628717028/22158794 40678737194/8114950 50942932316/8114950
26514246242/5505184 34850550034/5505184 40678737194/8114950 50942932316/8114950
344497543417/69242857 285163926451/69242857 253418131229/50386652 203562137122/50386652
106076854935/26530787 89543548446/26530787 253418131229/50386652 203562137122/50386652
17915298750/3711674 23417207590/3711674 89448726176/17764392 104524689152/17764392
133368469934/26774183 154613811538/26774183 89448726176/17764392 104524689152/17764392
99858038868/20041896 141466286446/20041896 97875874884/19435242 136245021272/19435242
168152775920/33695150 232743552920/33695150 97875874884/19435242 136245021272/19435242
68624035872/14211624 42971384064/14211624 113214018918/22470910 68652344362/22470910
117906822338/24113554 67903107614/24113554 113214018918/22470910 68652344362/22470910
20058792363/4175661 33471047460/4175661 5043/1 7420/1
55159904430/11266227 49716505407/11266227 73532411189/14579267 64800875897/14579267
133196177209/26668661 117381035065/26668661 73532411189/14579267 64800875897/14579267
128706376908/27921308 140272155164/27921308 174150381598/34489930 153470896486/34489930
73532411189/14579267 64800875897/14579267 174150381598/34489930 153470896486/34489930
174150381598/34489930 153470896486/34489930 85771418965/16978411 75494330401/16978411
73532411189/14579267 64800875897/14579267 85771418965/16978411 75494330401/16978411
193174622692/39869534 217164605082/39869534 5054/1 5701/1
89448726176/17764392 104524689152/17764392 193321129726/38250047 223590598802/38250047
133368469934/26774183 154613811538/26774183 193321129726/38250047 223590598802/38250047
201566366308/41741485 220526286111/41741485 283006009049/55965290 249400108643/55965290
174150381598/34489930 153470896486/34489930 283006009049/55965290 249400108643/55965290
283006009049/55965290 249400108643/55965290 170741053170/33749343 150119268963/33749343
85771418965/16978411 75494330401/16978411 170741053170/33749343 150119268963/33749343
63999663399/14266913 110948815271/14266913 169257804486/33436899 240559306707/33436899
83096361804/17029140 121780960830/17029140 169257804486/33436899 240559306707/33436899
4861/1 8429/1 28575246856/5643992 46341276206/5643992
82344623339/16435133 134293257395/16435133 28575246856/5643992 46341276206/5643992
170741053170/33749343 150119268963/33749343 74263749875/14665400 64978204775/14665400
85771418965/16978411 75494330401/16978411 74263749875/14665400 64978204775/14665400
74263749875/14665400 64978204775/14665400 211094628494/41613029 183027780537/41613029
133196177209/26668661 117381035065/26668661 211094628494/41613029 183027780537/41613029
193321129726/38250047 223590598802/38250047 108121780365/21311349 123737156145/21311349
4963/1 5714/1 108121780365/21311349 123737156145/21311349
17915298750/3711674 23417207590/3711674 152344657742/29947058 179344323430/29947058
89448726176/17764392 104524689152/17764392 152344657742/29947058 179344323430/29947058
74263749875/14665400 64978204775/14665400 94946968113/18656633 82045788749/18656633
211094628494/41613029 183027780537/41613029 94946968113/18656633 82045788749/18656633
169257804486/33436899 240559306707/33436899 193235779626/37969447 272123253919/37969447
99858038868/20041896 141466286446/20041896 193235779626/37969447 272123253919/37969447
211094628494/41613029 183027780537/41613029 163064222730/32026437 138684238917/32026437
161654677512/32517363 142461138750/32517363 163064222730/32026437 138684238917/32026437
193235779626/37969447 272123253919/37969447 183864977410/36048940 257951776920/36048940
97875874884/19435242 136245021272/19435242 183864977410/36048940 257951776920/36048940
113214018918/22470910 68652344362/22470910 5117/1 3067/1
193235779626/37969447 272123253919/37969447 37122423696/7252362 52193525704/7252362
183864977410/36048940 257951776920/36048940 37122423696/7252362 52193525704/7252362
163064222730/32026437 138684238917/32026437 389419203979/75999259 320156248612/75999259
344497543417/69242857 285163926451/69242857 389419203979/75999259 320156248612/75999259
169257804486/33436899 240559306707/33436899 86488257216/16878594 121679663592/16878594
37122423696/7252362 52193525704/7252362 86488257216/16878594 121679663592/16878594
40678737194/8114950 50942932316/8114950 153225586382/29861045 181493336698/29861045
152344657742/29947058 179344323430/29947058 153225586382/29861045 181493336698/29861045
86488257216/16878594 121679663592/16878594 56722960656/11050932 79690195896/11050932
37122423696/7252362 52193525704/7252362 56722960656/11050932 79690195896/11050932
5112/1 4567/1 174636876563/33991791 153897084323/33991791
283006009049/55965290 249400108643/55965290 174636876563/33991791 153897084323/33991791
152344657742/29947058 179344323430/29947058 302543216842/58887427 348999659720/58887427
193321129726/38250047 223590598802/38250047 302543216842/58887427 348999659720/58887427
389419203979/75999259 320156248612/75999259 284054551397/55154903 227116751242/55154903
253418131229/50386652 203562137122/50386652 284054551397/55154903 227116751242/55154903
99757548044/20181784 64653730876/20181784 164624106101/31932138 103581405193/31932138
113214018918/22470910 68652344362/22470910 164624106101/31932138 103581405193/31932138
94946968113/18656633 82045788749/18656633 57923201460/11216049 48224218884/11216049
163064222730/32026437 138684238917/32026437 57923201460/11216049 48224218884/11216049
302543216842/58887427 348999659720/58887427 166675683705/32238969 189782842665/32238969
108121780365/21311349 123737156145/21311349 166675683705/32238969 189782842665/32238969
174636876563/33991791 153897084323/33991791 90261539414/17448104 78039715564/17448104
170741053170/33749343 150119268963/33749343 90261539414/17448104 78039715564/17448104
145658617496/30233523 60965974877/30233523 5188/1 1732/1
153225586382/29861045 181493336698/29861045 322656269542/62161711 371599056878/62161711
302543216842/58887427 348999659720/58887427 322656269542/62161711 371599056878/62161711
68722876728/13732656 45321207576/13732656 112562454132/21672600 71638746468/21672600
164624106101/31932138 103581405193/31932138 112562454132/21672600 71638746468/21672600
57923201460/11216049 48224218884/11216049 228404937583/43958143 187184671699/43958143
389419203979/75999259 320156248612/75999259 228404937583/43958143 187184671699/43958143
81500886288/16823856 135369886692/16823856 188256712896/36190152 267247848864/36190152
86488257216/16878594 121679663592/16878594 188256712896/36190152 267247848864/36190152
40678737194/8114950 50942932316/8114950 74351594930/14285680 88944276690/14285680
153225586382/29861045 181493336698/29861045 74351594930/14285680 88944276690/14285680
322656269542/62161711 371599056878/62161711 179650987395/34416177 204034185210/34416177
166675683705/32238969 189782842665/32238969 179650987395/34416177 204034185210/34416177
57923201460/11216049 48224218884/11216049 197785145982/37872222 161904730329/37872222
228404937583/43958143 187184671699/43958143 197785145982/37872222 161904730329/37872222
108394955162/22158794 143628717028/22158794 328705929488/62931857 394183542700/62931857
74351594930/14285680 88944276690/14285680 328705929488/62931857 394183542700/62931857
90261539414/17448104 78039715564/17448104 102911563722/19694906 86504611202/19694906
94946968113/18656633 82045788749/18656633 102911563722/19694906 86504611202/19694906
108121780365/21311349 123737156145/21311349 88787195792/16963085 92933110044/16963085
200329052424/40510246 216291887662/40510246 88787195792/16963085 92933110044/16963085
188256712896/36190152 267247848864/36190152 224704901952/42899544 313930598688/42899544
56722960656/11050932 79690195896/11050932 224704901952/42899544 313930598688/42899544
189449276916/38454957 251215880121/38454957 228463330229/43535038 274852464813/43535038
328705929488/62931857 394183542700/62931857 228463330229/43535038 274852464813/43535038
228404937583/43958143 187184671699/43958143 5249/1 4189/1
253418131229/50386652 203562137122/50386652 174956153996/33252404 123206275148/33252404
68722876728/13732656 45321207576/13732656 174956153996/33252404 123206275148/33252404
284054551397/55154903 227116751242/55154903 161386336268/30663584 113694779420/30663584
174956153996/33252404 123206275148/33252404 161386336268/30663584 113694779420/30663584
161386336268/30663584 113694779420/30663584 106853099838/20293323 75074145939/20293323
174956153996/33252404 123206275148/33252404 106853099838/20293323 75074145939/20293323
197785145982/37872222 161904730329/37872222 131868754230/25001421 106332446151/25001421
5258/1 4215/1 131868754230/25001421 106332446151/25001421
224704901952/42899544 313930598688/42899544 235864374336/44695656 323832045888/44695656
56722960656/11050932 79690195896/11050932 235864374336/44695656 323832045888/44695656
102911563722/19694906 86504611202/19694906 231516289769/43861849 189063989469/43861849
197785145982/37872222 161904730329/37872222 231516289769/43861849 189063989469/43861849
231516289769/43861849 189063989469/43861849 104789367614/19805677 84987217599/19805677
131868754230/25001421 106332446151/25001421 104789367614/19805677 84987217599/19805677
5303/1 3489/1 113401448446/21377378 74481488218/21377378
112562454132/21672600 71638746468/21672600 113401448446/21377378 74481488218/21377378
90261539414/17448104 78039715564/17448104 86762947794/16354131 73612985271/16354131
5272/1 4450/1 86762947794/16354131 73612985271/16354131
231516289769/43861849 189063989469/43861849 145396278711/27396231 118591008204/27396231
104789367614/19805677 84987217599/19805677 145396278711/27396231 118591008204/27396231
106853099838/20293323 75074145939/20293323 253407597077/47645348 167067006597/47645348
113401448446/21377378 74481488218/21377378 253407597077/47645348 167067006597/47645348
81140710278/18645973 26386009559/18645973 25089054650/4715639 6257232161/4715639
69846216320/14960340 17088416660/14960340 25089054650/4715639 6257232161/4715639
131868754230/25001421 106332446151/25001421 147522469956/27698151 117197843232/27698151
284054551397/55154903 227116751242/55154903 147522469956/27698151 117197843232/27698151
82344623339/16435133 134293257395/16435133 196209664084/36828994 282413612920/36828994
188256712896/36190152 267247848864/36190152 196209664084/36828994 282413612920/36828994
104789367614/19805677 84987217599/19805677 170034086903/31909772 135069984358/31909772
147522469956/27698151 117197843232/27698151 170034086903/31909772 135069984358/31909772
170034086903/31909772 135069984358/31909772 67429403502/12648585 53493127587/12648585
147522469956/27698151 117197843232/27698151 67429403502/12648585 53493127587/12648585
328705929488/62931857 394183542700/62931857 34667867466/6501294 40254443060/6501294
74351594930/14285680 88944276690/14285680 34667867466/6501294 40254443060/6501294
102911563722/19694906 86504611202/19694906 133141088236/24966663 109552133891/24966663
145396278711/27396231 118591008204/27396231 133141088236/24966663 109552133891/24966663
34667867466/6501294 40254443060/6501294 5339/1 6190/1
106853099838/20293323 75074145939/20293323 278098679489/51916157 185223573927/51916157
253407597077/47645348 167067006597/47645348 278098679489/51916157 185223573927/51916157
189449276916/38454957 251215880121/38454957 309591282798/57710967 377959826130/57710967
228463330229/43535038 274852464813/43535038 309591282798/57710967 377959826130/57710967
113401448446/21377378 74481488218/21377378 60515674326/11275866 37326419418/11275866
112562454132/21672600 71638746468/21672600 60515674326/11275866 37326419418/11275866
253407597077/47645348 167067006597/47645348 146970740781/27355356 90558650373/27355356
60515674326/11275866 37326419418/11275866 146970740781/27355356 90558650373/27355356
60515674326/11275866 37326419418/11275866 105159309346/19562018 64270961468/19562018
164624106101/31932138 103581405193/31932138 105159309346/19562018 64270961468/19562018
34667867466/6501294 40254443060/6501294 597828090134/111137045 684715216432/111137045
322656269542/62161711 371599056878/62161711 597828090134/111137045 684715216432/111137045
146970740781/27355356 90558650373/27355356 252162538544/46876130 154043798398/46876130
105159309346/19562018 64270961468/19562018 252162538544/46876130 154043798398/46876130
105159309346/19562018 64270961468/19562018 191145809300/35483740 115472269700/35483740
117906822338/24113554 67903107614/24113554 191145809300/35483740 115472269700/35483740
252162538544/46876130 154043798398/46876130 439435171696/81559726 265488759698/81559726
191145809300/35483740 115472269700/35483740 439435171696/81559726 265488759698/81559726
86762947794/16354131 73612985271/16354131 90798745600/16847113 76138498033/16847113
133141088236/24966663 109552133891/24966663 90798745600/16847113 76138498033/16847113
439435171696/81559726 265488759698/81559726 11829550782/2193702 7104114976/2193702
191145809300/35483740 115472269700/35483740 11829550782/2193702 7104114976/2193702
133141088236/24966663 109552133891/24966663 151364329453/28048413 123003137729/28048413
145396278711/27396231 118591008204/27396231 151364329453/28048413 123003137729/28048413
28575246856/5643992 46341276206/5643992 75712305898/14009314 109856112944/14009314
196209664084/36828994 282413612920/36828994 75712305898/14009314 109856112944/14009314
228463330229/43535038 274852464813/43535038 418932766068/77335421 479307581961/77335421
597828090134/111137045 684715216432/111137045 418932766068/77335421 479307581961/77335421
168152775920/33695150 232743552920/33695150 267516457440/49382690 328674634520/49382690
309591282798/57710967 377959826130/57710967 267516457440/49382690 328674634520/49382690
97875874884/19435242 136245021272/19435242 155788129258/28739051 191484849726/28739051
267516457440/49382690 328674634520/49382690 155788129258/28739051 191484849726/28739051
166675683705/32238969 189782842665/32238969 131629851464/24257173 135143391230/24257173
88787195792/16963085 92933110044/16963085 131629851464/24257173 135143391230/24257173
196209664084/36828994 282413612920/36828994 229827609996/42345937 318021573530/42345937
224704901952/42899544 313930598688/42899544 229827609996/42345937 318021573530/42345937
179650987395/34416177 204034185210/34416177 145857277544/26858347 149689419446/26858347
131629851464/24257173 135143391230/24257173 145857277544/26858347 149689419446/26858347
252162538544/46876130 154043798398/46876130 168147834512/30937466 101992886086/30937466
439435171696/81559726 265488759698/81559726 168147834512/30937466 101992886086/30937466
597828090134/111137045 684715216432/111137045 323682682689/59435235 363568571442/59435235
179650987395/34416177 204034185210/34416177 323682682689/59435235 363568571442/59435235
145857277544/26858347 149689419446/26858347 20976450780/3851481 21363348210/3851481
131629851464/24257173 135143391230/24257173 20976450780/3851481 21363348210/3851481
200329052424/40510246 216291887662/40510246 338555081642/62161704 298332491702/62161704
174636876563/33991791 153897084323/33991791 338555081642/62161704 298332491702/62161704
155788129258/28739051 191484849726/28739051 36141613070/6630805 44002016230/6630805
267516457440/49382690 328674634520/49382690 36141613070/6630805 44002016230/6630805
146970740781/27355356 90558650373/27355356 126811700622/23254662 77035366986/23254662
168147834512/30937466 101992886086/30937466 126811700622/23254662 77035366986/23254662
155788129258/28739051 191484849726/28739051 5454/1 6730/1
338555081642/62161704 298332491702/62161704 263048546804/48174296 230476819732/48174296
5371/1 4657/1 263048546804/48174296 230476819732/48174296
67429403502/12648585 53493127587/12648585 113451623172/20763700 83554578532/20763700
161386336268/30663584 113694779420/30663584 113451623172/20763700 83554578532/20763700
263048546804/48174296 230476819732/48174296 256385191972/46808554 223087447622/46808554
86762947794/16354131 73612985271/16354131 256385191972/46808554 223087447622/46808554
418932766068/77335421 479307581961/77335421 227208407781/41414727 254725568118/41414727
323682682689/59435235 363568571442/59435235 227208407781/41414727 254725568118/41414727
256385191972/46808554 223087447622/46808554 216421893440/39419872 187327373472/39419872
90798745600/16847113 76138498033/16847113 216421893440/39419872 187327373472/39419872
11829550782/2193702 7104114976/2193702 233348093912/42502757 122578691691/42502757
51504741159/10575771 22039468371/10575771 233348093912/42502757 122578691691/42502757
278098679489/51916157 185223573927/51916157 432534907300/78599980 263828328500/78599980
126811700622/23254662 77035366986/23254662 432534907300/78599980 263828328500/78599980
11829550782/2193702 7104114976/2193702 103792896898/18837278 54807903014/18837278
233348093912/42502757 122578691691/42502757 103792896898/18837278 54807903014/18837278
338555081642/62161704 298332491702/62161704 56344842400/10224556 49650185272/10224556
263048546804/48174296 230476819732/48174296 56344842400/10224556 49650185272/10224556
88787195792/16963085 92933110044/16963085 95493821188/17275528 84306627396/17275528
56344842400/10224556 49650185272/10224556 95493821188/17275528 84306627396/17275528
126811700622/23254662 77035366986/23254662 16531104051/2989014 9908074575/2989014
168147834512/30937466 101992886086/30937466 16531104051/2989014 9908074575/2989014
95493821188/17275528 84306627396/17275528 132795665474/24009990 117017069018/24009990
56344842400/10224556 49650185272/10224556 132795665474/24009990 117017069018/24009990
432534907300/78599980 263828328500/78599980 207316092914/37477307 124239116827/37477307
16531104051/2989014 9908074575/2989014 207316092914/37477307 124239116827/37477307
207316092914/37477307 124239116827/37477307 113827375809/20576529 68208435627/20576529
16531104051/2989014 9908074575/2989014 113827375809/20576529 68208435627/20576529
256385191972/46808554 223087447622/46808554 27422394806/4955615 24047477033/4955615
216421893440/39419872 187327373472/39419872 27422394806/4955615 24047477033/4955615
132795665474/24009990 117017069018/24009990 72572487657/13106438 63707948329/13106438
27422394806/4955615 24047477033/4955615 72572487657/13106438 63707948329/13106438
72572487657/13106438 63707948329/13106438 91824222236/16580951 80570836512/16580951
27422394806/4955615 24047477033/4955615 91824222236/16580951 80570836512/16580951
5498/1 8633/1 44821390271/8093097 69343529241/8093097
28575246856/5643992 46341276206/5643992 44821390271/8093097 69343529241/8093097
67429403502/12648585 53493127587/12648585 131086475664/23668140 98022182304/23668140
113451623172/20763700 83554578532/20763700 131086475664/23668140 98022182304/23668140
36141613070/6630805 44002016230/6630805 169735784424/30641232 200876497212/30641232
309591282798/57710967 377959826130/57710967 169735784424/30641232 200876497212/30641232
132795665474/24009990 117017069018/24009990 90308613311/16271756 79578028529/16271756
72572487657/13106438 63707948329/13106438 90308613311/16271756 79578028529/16271756
229827609996/42345937 318021573530/42345937 235647232092/42433785 310213991610/42433785
235864374336/44695656 323832045888/44695656 235647232092/42433785 310213991610/42433785
113451623172/20763700 83554578532/20763700 179981189223/32406077 125905396253/32406077
278098679489/51916157 185223573927/51916157 179981189223/32406077 125905396253/32406077
151364329453/28048413 123003137729/28048413 114619487353/20632530 90350688362/20632530
170034086903/31909772 135069984358/31909772 114619487353/20632530 90350688362/20632530
90308613311/16271756 79578028529/16271756 64086862136/11507087 56471808326/11507087
91824222236/16580951 80570836512/16580951 64086862136/11507087 56471808326/11507087
75712305898/14009314 109856112944/14009314 83305607514/14946058 114466431759/14946058
229827609996/42345937 318021573530/42345937 83305607514/14946058 114466431759/14946058
95493821188/17275528 84306627396/17275528 34148924782/6126436 30301936222/6126436
90308613311/16271756 79578028529/16271756 34148924782/6126436 30301936222/6126436
131086475664/23668140 98022182304/23668140 5582/1 4210/1
36141613070/6630805 44002016230/6630805 219644382150/39335895 257942155590/39335895
169735784424/30641232 200876497212/30641232 219644382150/39335895 257942155590/39335895
235864374336/44695656 323832045888/44695656 133003951344/23766468 158153744436/23766468
183864977410/36048940 257951776920/36048940 133003951344/23766468 158153744436/23766468
44821390271/8093097 69343529241/8093097 5623/1 8632/1
133003951344/23766468 158153744436/23766468 497808926496/88147800 578233210392/88147800
219644382150/39335895 257942155590/39335895 497808926496/88147800 578233210392/88147800
44821390271/8093097 69343529241/8093097 101999713786/18059320 151543256936/18059320
75712305898/14009314 109856112944/14009314 101999713786/18059320 151543256936/18059320
216421893440/39419872 187327373472/39419872 164174296640/29040038 132896103958/29040038
90798745600/16847113 76138498033/16847113 164174296640/29040038 132896103958/29040038
179981189223/32406077 125905396253/32406077 84466204945/14933398 55664005880/14933398
5617/1 3734/1 84466204945/14933398 55664005880/14933398
25089054650/4715639 6257232161/4715639 5663/1 1424/1
169735784424/30641232 200876497212/30641232 303137380072/53490224 344503309724/53490224
418932766068/77335421 479307581961/77335421 303137380072/53490224 344503309724/53490224
164174296640/29040038 132896103958/29040038 442533382202/78050842 355803070440/78050842
151364329453/28048413 123003137729/28048413 442533382202/78050842 355803070440/78050842
113827375809/20576529 68208435627/20576529 250377765482/44159612 137592324696/44159612
103792896898/18837278 54807903014/18837278 250377765482/44159612 137592324696/44159612
20976450780/3851481 21363348210/3851481 125725747809/22172299 114609405086/22172299
34148924782/6126436 30301936222/6126436 125725747809/22172299 114609405086/22172299
91824222236/16580951 80570836512/16580951 74425346557/13115779 60081571689/13115779
164174296640/29040038 132896103958/29040038 74425346557/13115779 60081571689/13115779
131086475664/23668140 98022182304/23668140 210994956096/37167591 151758947562/37167591
179981189223/32406077 125905396253/32406077 210994956096/37167591 151758947562/37167591
497808926496/88147800 578233210392/88147800 217344725280/38271180 248810741040/38271180
219644382150/39335895 257942155590/39335895 217344725280/38271180 248810741040/38271180
74425346557/13115779 60081571689/13115779 179416183227/31577867 144189215959/31577867
442533382202/78050842 355803070440/78050842 179416183227/31577867 144189215959/31577867
133003951344/23766468 158153744436/23766468 348505073964/61265427 401984226807/61265427
497808926496/88147800 578233210392/88147800 348505073964/61265427 401984226807/61265427
217344725280/38271180 248810741040/38271180 657330393888/115391832 746467509528/115391832
303137380072/53490224 344503309724/53490224 657330393888/115391832 746467509528/115391832
125725747809/22172299 114609405086/22172299 162751667296/28563142 146316581324/28563142
34148924782/6126436 30301936222/6126436 162751667296/28563142 146316581324/28563142
20976450780/3851481 21363348210/3851481 128028821919/22464328 117616031405/22464328
125725747809/22172299 114609405086/22172299 128028821919/22464328 117616031405/22464328
179416183227/31577867 144189215959/31577867 46176158906/8096988 36622536122/8096988
442533382202/78050842 355803070440/78050842 46176158906/8096988 36622536122/8096988
162751667296/28563142 146316581324/28563142 156922954952/27514643 140700116998/27514643
64086862136/11507087 56471808326/11507087 156922954952/27514643 140700116998/27514643
217344725280/38271180 248810741040/38271180 489601401350/85735495 555794257990/85735495
657330393888/115391832 746467509528/115391832 489601401350/85735495 555794257990/85735495
74425346557/13115779 60081571689/13115779 75367348189/13174669 60482502979/13174669
179416183227/31577867 144189215959/31577867 75367348189/13174669 60482502979/13174669
46176158906/8096988 36622536122/8096988 131308636604/22951819 102960291568/22951819
114619487353/20632530 90350688362/20632530 131308636604/22951819 102960291568/22951819
46176158906/8096988 36622536122/8096988 325873872506/56859590 255440272564/56859590
131308636604/22951819 102960291568/22951819 325873872506/56859590 255440272564/56859590
156922954952/27514643 140700116998/27514643 222961044608/38859553 196462920482/38859553
64086862136/11507087 56471808326/11507087 222961044608/38859553 196462920482/38859553
348505073964/61265427 401984226807/61265427 582310852012/101465187 660563191175/101465187
489601401350/85735495 555794257990/85735495 582310852012/101465187 660563191175/101465187
128028821919/22464328 117616031405/22464328 160035484696/27875140 144506681600/27875140
162751667296/28563142 146316581324/28563142 160035484696/27875140 144506681600/27875140
160035484696/27875140 144506681600/27875140 155222274512/27016211 139908716410/27016211
156922954952/27514643 140700116998/27514643 155222274512/27016211 139908716410/27016211
303137380072/53490224 344503309724/53490224 166358747466/28946628 184342009623/28946628
227208407781/41414727 254725568118/41414727 166358747466/28946628 184342009623/28946628
657330393888/115391832 746467509528/115391832 368493272784/64089144 408281315652/64089144
